sender_id,receiver_id,timestamp,message_length,sender_department,sender_location,sender_age,receiver_department,receiver_location,receiver_age,month
598,794,2021-06-21 18:43:09,14,Operations,US,38,IT,UK,25,6
337,297,2021-06-21 18:55:49,32,Sales,US,37,Operations,US,22,6
337,840,2021-06-21 19:03:50,23,Sales,US,37,Admin,US,36,6
598,542,2021-06-21 19:32:52,25,Operations,US,38,Sales,Germany,45,6
598,542,2021-06-21 19:33:27,64,Operations,US,38,Sales,Germany,45,6
598,652,2021-06-21 19:41:51,87,Operations,US,38,Sales,US,25,6
598,19,2021-06-21 19:42:26,76,Operations,US,38,Marketing,US,50,6
598,652,2021-06-21 19:56:12,65,Operations,US,38,Sales,US,25,6
815,191,2021-06-21 20:12:10,79,Operations,US,36,Engineering,US,48,6
869,498,2021-06-21 20:16:25,48,Sales,France,38,Operations,UK,56,6
815,364,2021-06-21 20:28:01,79,Operations,US,36,Sales,Germany,40,6
337,840,2021-06-21 20:35:28,25,Sales,US,37,Admin,US,36,6
586,783,2021-06-21 20:45:05,12,Operations,France,38,Admin,UK,53,6
586,783,2021-06-21 20:45:25,88,Operations,France,38,Admin,UK,53,6
586,783,2021-06-21 20:50:11,88,Operations,France,38,Admin,UK,53,6
586,513,2021-06-21 20:50:40,35,Operations,France,38,Engineering,France,57,6
337,504,2021-06-21 20:51:26,41,Sales,US,37,Operations,France,22,6
389,830,2021-06-21 20:58:54,12,Sales,France,39,Sales,Germany,51,6
389,498,2021-06-21 21:00:26,25,Sales,France,39,Operations,UK,56,6
389,41,2021-06-21 21:00:37,34,Sales,France,39,IT,UK,56,6
389,652,2021-06-21 21:01:08,25,Sales,France,39,Sales,US,25,6
389,242,2021-06-21 21:01:52,51,Sales,France,39,Admin,US,27,6
389,797,2021-06-21 21:02:46,83,Sales,France,39,Admin,US,28,6
389,422,2021-06-21 21:03:14,32,Sales,France,39,Sales,Brasil,43,6
389,830,2021-06-21 21:07:16,52,Sales,France,39,Sales,Germany,51,6
389,652,2021-06-21 21:08:01,72,Sales,France,39,Sales,US,25,6
337,504,2021-06-21 21:55:39,56,Sales,US,37,Operations,France,22,6
337,504,2021-06-21 22:03:58,18,Sales,US,37,Operations,France,22,6
509,272,2021-06-21 23:09:58,80,Admin,US,39,Operations,US,47,6
509,364,2021-06-21 23:11:24,85,Admin,US,39,Sales,Germany,40,6
815,993,2021-06-21 23:12:43,42,Operations,US,36,Admin,US,54,6
509,272,2021-06-22 00:25:20,55,Admin,US,39,Operations,US,47,6
509,454,2021-06-22 00:26:36,65,Admin,US,39,Admin,US,47,6
509,364,2021-06-22 00:29:25,61,Admin,US,39,Sales,Germany,40,6
260,174,2021-06-22 03:26:06,32,Operations,US,48,Admin,France,29,6
260,950,2021-06-22 03:26:48,57,Operations,US,48,Operations,France,46,6
260,950,2021-06-22 03:27:40,18,Operations,US,48,Operations,France,46,6
260,949,2021-06-22 03:28:20,66,Operations,US,48,Sales,Germany,46,6
286,991,2021-06-22 03:33:55,10,Sales,UK,52,Engineering,Germany,37,6
483,782,2021-06-22 03:58:24,53,Sales,France,25,IT,Brasil,37,6
586,513,2021-06-22 03:59:10,49,Operations,France,38,Engineering,France,57,6
586,244,2021-06-22 04:00:35,20,Operations,France,38,Sales,US,52,6
483,768,2021-06-22 04:00:38,78,Sales,France,25,Operations,Germany,37,6
586,687,2021-06-22 04:00:52,55,Operations,France,38,Sales,US,36,6
586,978,2021-06-22 04:02:57,82,Operations,France,38,Admin,France,28,6
483,193,2021-06-22 04:06:17,10,Sales,France,25,Sales,UK,45,6
586,687,2021-06-22 04:09:56,23,Operations,France,38,Sales,US,36,6
483,193,2021-06-22 04:22:19,72,Sales,France,25,Sales,UK,45,6
332,527,2021-06-22 04:36:42,12,Operations,US,40,Engineering,France,42,6
332,308,2021-06-22 04:37:06,85,Operations,US,40,Sales,Germany,39,6
483,193,2021-06-22 04:37:39,73,Sales,France,25,Sales,UK,45,6
1005,32,2021-06-22 04:42:24,28,Operations,France,38,Sales,UK,54,6
483,193,2021-06-22 04:45:02,36,Sales,France,25,Sales,UK,45,6
483,193,2021-06-22 04:46:52,40,Sales,France,25,Sales,UK,45,6
1005,878,2021-06-22 04:55:23,75,Operations,France,38,Admin,UK,54,6
1005,372,2021-06-22 04:58:00,47,Operations,France,38,Operations,France,49,6
317,840,2021-06-22 05:04:49,31,Operations,US,37,Admin,US,36,6
317,311,2021-06-22 05:05:49,16,Operations,US,37,Engineering,US,23,6
586,513,2021-06-22 05:11:59,39,Operations,France,38,Engineering,France,57,6
586,244,2021-06-22 05:14:15,26,Operations,France,38,Sales,US,52,6
869,498,2021-06-22 05:14:27,47,Sales,France,38,Operations,UK,56,6
389,652,2021-06-22 05:18:15,56,Sales,France,39,Sales,US,25,6
389,830,2021-06-22 05:26:41,15,Sales,France,39,Sales,Germany,51,6
389,652,2021-06-22 05:27:09,78,Sales,France,39,Sales,US,25,6
389,830,2021-06-22 05:28:54,63,Sales,France,39,Sales,Germany,51,6
317,408,2021-06-22 05:29:41,22,Operations,US,37,Admin,Germany,44,6
317,1011,2021-06-22 05:35:19,88,Operations,US,37,Operations,US,36,6
317,394,2021-06-22 05:40:11,18,Operations,US,37,Admin,US,56,6
469,463,2021-06-22 05:43:12,21,Operations,France,54,Sales,France,30,6
469,598,2021-06-22 05:44:53,70,Operations,France,54,Operations,US,38,6
815,1004,2021-06-22 06:01:50,28,Operations,US,36,Operations,Brasil,44,6
128,934,2021-06-22 06:07:41,69,Sales,France,47,Sales,France,23,6
605,272,2021-06-22 06:19:55,50,Admin,France,31,Operations,US,47,6
337,840,2021-06-22 06:56:24,84,Sales,US,37,Admin,US,36,6
337,297,2021-06-22 06:57:28,49,Sales,US,37,Operations,US,22,6
337,297,2021-06-22 07:02:45,86,Sales,US,37,Operations,US,22,6
144,121,2021-06-22 07:04:26,55,Sales,US,50,Admin,France,43,6
144,189,2021-06-22 07:06:31,11,Sales,US,50,Admin,US,57,6
144,142,2021-06-22 07:11:24,47,Sales,US,50,Admin,US,57,6
337,297,2021-06-22 07:11:37,82,Sales,US,37,Operations,US,22,6
144,515,2021-06-22 07:15:18,60,Sales,US,50,Sales,US,40,6
144,1017,2021-06-22 07:16:37,44,Sales,US,50,Sales,UK,46,6
144,1004,2021-06-22 07:17:41,55,Sales,US,50,Operations,Brasil,44,6
144,1018,2021-06-22 07:18:34,79,Sales,US,50,Sales,Brasil,53,6
144,1004,2021-06-22 07:23:01,54,Sales,US,50,Operations,Brasil,44,6
144,1017,2021-06-22 07:24:08,75,Sales,US,50,Sales,UK,46,6
144,1004,2021-06-22 07:34:47,34,Sales,US,50,Operations,Brasil,44,6
144,1022,2021-06-22 07:38:40,35,Sales,US,50,Sales,US,29,6
586,687,2021-06-22 07:44:48,80,Operations,France,38,Sales,US,36,6
144,834,2021-06-22 07:45:24,36,Sales,US,50,IT,France,29,6
144,479,2021-06-22 07:54:30,25,Sales,US,50,Admin,US,44,6
144,1023,2021-06-22 08:00:24,23,Sales,US,50,Sales,France,54,6
144,479,2021-06-22 08:05:40,84,Sales,US,50,Admin,US,44,6
144,996,2021-06-22 08:16:48,12,Sales,US,50,Admin,US,35,6
483,768,2021-06-22 08:23:03,22,Sales,France,25,Operations,Germany,37,6
144,103,2021-06-22 08:26:50,29,Sales,US,50,Sales,Brasil,23,6
144,975,2021-06-22 08:33:09,61,Sales,US,50,Marketing,US,59,6
1005,482,2021-06-22 08:54:55,57,Operations,France,38,Engineering,US,43,6
509,454,2021-06-22 16:09:22,63,Admin,US,39,Admin,US,47,6
509,140,2021-06-22 16:19:32,33,Admin,US,39,Sales,US,43,6
509,236,2021-06-22 16:20:51,35,Admin,US,39,Sales,US,58,6
509,236,2021-06-22 16:22:01,17,Admin,US,39,Sales,US,58,6
509,260,2021-06-22 16:22:49,53,Admin,US,39,Operations,US,48,6
509,364,2021-06-22 16:23:20,66,Admin,US,39,Sales,Germany,40,6
509,364,2021-06-22 16:25:05,11,Admin,US,39,Sales,Germany,40,6
509,513,2021-06-22 16:47:04,28,Admin,US,39,Engineering,France,57,6
509,707,2021-06-22 16:49:41,70,Admin,US,39,Operations,France,36,6
260,950,2021-06-22 17:06:38,15,Operations,US,48,Operations,France,46,6
260,949,2021-06-22 17:09:04,75,Operations,US,48,Sales,Germany,46,6
260,174,2021-06-22 17:11:40,53,Operations,US,48,Admin,France,29,6
260,509,2021-06-22 17:12:31,59,Operations,US,48,Admin,US,39,6
1028,260,2021-06-22 17:13:33,77,Admin,US,40,Operations,US,48,6
408,254,2021-06-22 18:47:21,76,Admin,Germany,44,Sales,France,44,6
586,1029,2021-06-22 19:52:06,77,Operations,France,38,Marketing,UK,40,6
337,297,2021-06-22 20:11:18,15,Sales,US,37,Operations,US,22,6
598,542,2021-06-22 20:14:46,49,Operations,US,38,Sales,Germany,45,6
386,422,2021-06-22 21:36:33,39,Admin,Germany,47,Sales,Brasil,43,6
509,260,2021-06-22 22:44:36,48,Admin,US,39,Operations,US,48,6
1028,1032,2021-06-22 22:44:55,52,Admin,US,40,Operations,Germany,55,6
815,498,2021-06-23 00:31:05,49,Operations,US,36,Operations,UK,56,6
422,386,2021-06-23 00:57:22,26,Sales,Brasil,43,Admin,Germany,47,6
725,952,2021-06-23 01:24:47,71,Sales,Germany,30,Admin,Germany,36,6
725,697,2021-06-23 01:31:30,32,Sales,Germany,30,Admin,US,43,6
286,991,2021-06-23 01:45:47,20,Sales,UK,52,Engineering,Germany,37,6
286,400,2021-06-23 01:52:51,84,Sales,UK,52,Sales,Germany,45,6
725,707,2021-06-23 02:03:13,40,Sales,Germany,30,Operations,France,36,6
815,1022,2021-06-23 02:15:15,50,Operations,US,36,Sales,US,29,6
815,996,2021-06-23 02:18:12,53,Operations,US,36,Admin,US,35,6
598,542,2021-06-23 02:30:55,88,Operations,US,38,Sales,Germany,45,6
815,176,2021-06-23 03:01:47,67,Operations,US,36,Sales,US,29,6
815,283,2021-06-23 03:05:02,78,Operations,US,36,Operations,France,40,6
332,63,2021-06-23 03:21:34,82,Operations,US,40,Sales,France,38,6
815,498,2021-06-23 03:35:13,26,Operations,US,36,Operations,UK,56,6
815,498,2021-06-23 04:02:38,56,Operations,US,36,Operations,UK,56,6
162,30,2021-06-23 04:03:55,35,Sales,US,41,Sales,Germany,54,6
725,204,2021-06-23 04:04:10,57,Sales,Germany,30,Operations,France,50,6
128,934,2021-06-23 05:04:46,68,Sales,France,47,Sales,France,23,6
605,272,2021-06-23 05:20:06,15,Admin,France,31,Operations,US,47,6
605,810,2021-06-23 05:20:44,45,Admin,France,31,Sales,Brasil,55,6
605,277,2021-06-23 05:23:04,70,Admin,France,31,Admin,US,22,6
605,277,2021-06-23 05:38:06,72,Admin,France,31,Admin,US,22,6
605,557,2021-06-23 05:38:39,70,Admin,France,31,Admin,US,30,6
605,277,2021-06-23 05:39:41,16,Admin,France,31,Admin,US,22,6
144,834,2021-06-23 05:42:39,21,Sales,US,50,IT,France,29,6
605,277,2021-06-23 05:47:42,74,Admin,France,31,Admin,US,22,6
605,557,2021-06-23 05:48:38,25,Admin,France,31,Admin,US,30,6
605,277,2021-06-23 05:49:31,85,Admin,France,31,Admin,US,22,6
605,830,2021-06-23 05:50:50,37,Admin,France,31,Sales,Germany,51,6
605,277,2021-06-23 05:52:46,83,Admin,France,31,Admin,US,22,6
605,830,2021-06-23 05:54:47,73,Admin,France,31,Sales,Germany,51,6
605,277,2021-06-23 05:55:10,62,Admin,France,31,Admin,US,22,6
605,557,2021-06-23 05:58:58,73,Admin,France,31,Admin,US,30,6
483,768,2021-06-23 06:00:11,33,Sales,France,25,Operations,Germany,37,6
605,830,2021-06-23 06:34:26,56,Admin,France,31,Sales,Germany,51,6
643,638,2021-06-23 07:34:00,39,Admin,US,49,Sales,Germany,40,6
643,323,2021-06-23 07:34:10,40,Admin,US,49,Admin,US,57,6
586,517,2021-06-23 07:53:35,50,Operations,France,38,Sales,US,54,6
586,517,2021-06-23 07:55:47,43,Operations,France,38,Sales,US,54,6
586,1039,2021-06-23 07:58:40,45,Operations,France,38,Admin,UK,27,6
144,873,2021-06-23 08:59:23,21,Sales,US,50,Sales,US,48,6
144,996,2021-06-23 09:00:48,51,Sales,US,50,Admin,US,35,6
144,975,2021-06-23 09:04:03,84,Sales,US,50,Marketing,US,59,6
144,479,2021-06-23 09:09:35,62,Sales,US,50,Admin,US,44,6
144,991,2021-06-23 09:29:27,73,Sales,US,50,Engineering,Germany,37,6
1021,981,2021-06-23 09:35:07,88,Sales,US,58,Marketing,US,49,6
1054,639,2021-06-23 10:12:10,18,IT,US,33,Engineering,France,37,6
1054,687,2021-06-23 10:29:04,49,IT,US,33,Sales,US,36,6
752,598,2021-06-23 16:43:45,64,Admin,France,57,Operations,US,38,6
586,460,2021-06-23 16:49:53,28,Operations,France,38,Sales,UK,26,6
752,1032,2021-06-23 17:02:52,37,Admin,France,57,Operations,Germany,55,6
752,986,2021-06-23 17:15:03,41,Admin,France,57,Engineering,US,43,6
752,513,2021-06-23 17:41:29,10,Admin,France,57,Engineering,France,57,6
752,513,2021-06-23 17:41:38,24,Admin,France,57,Engineering,France,57,6
144,142,2021-06-23 18:11:11,36,Sales,US,50,Admin,US,57,6
586,460,2021-06-23 18:35:14,41,Operations,France,38,Sales,UK,26,6
586,460,2021-06-23 18:56:08,71,Operations,France,38,Sales,UK,26,6
1054,392,2021-06-23 18:58:12,18,IT,US,33,Engineering,US,38,6
815,283,2021-06-24 08:54:24,71,Operations,US,36,Operations,France,40,6
509,454,2021-06-24 16:04:31,79,Admin,US,39,Admin,US,47,6
509,364,2021-06-24 16:04:59,12,Admin,US,39,Sales,Germany,40,6
509,389,2021-06-24 16:05:31,27,Admin,US,39,Sales,France,39,6
509,389,2021-06-24 16:05:57,20,Admin,US,39,Sales,France,39,6
509,583,2021-06-24 16:14:13,26,Admin,US,39,IT,Germany,33,6
509,583,2021-06-24 16:22:13,78,Admin,US,39,IT,Germany,33,6
586,616,2021-06-24 17:43:41,38,Operations,France,38,Admin,France,46,6
586,194,2021-06-24 17:45:16,46,Operations,France,38,Admin,US,28,6
586,1065,2021-06-24 19:51:58,87,Operations,France,38,Sales,France,46,6
586,394,2021-06-24 22:30:21,76,Operations,France,38,Admin,US,56,6
389,498,2021-06-24 22:34:56,69,Sales,France,39,Operations,UK,56,6
389,830,2021-06-24 22:36:05,75,Sales,France,39,Sales,Germany,51,6
389,667,2021-06-24 22:36:17,88,Sales,France,39,Operations,US,38,6
389,242,2021-06-24 22:36:44,87,Sales,France,39,Admin,US,27,6
509,454,2021-06-24 23:21:47,81,Admin,US,39,Admin,US,47,6
598,542,2021-06-24 23:35:51,50,Operations,US,38,Sales,Germany,45,6
598,542,2021-06-24 23:36:40,56,Operations,US,38,Sales,Germany,45,6
422,394,2021-06-25 00:14:13,76,Sales,Brasil,43,Admin,US,56,6
469,463,2021-06-25 03:58:50,23,Operations,France,54,Sales,France,30,6
1080,638,2021-06-25 05:36:42,71,Admin,US,36,Sales,Germany,40,6
1080,1072,2021-06-25 05:46:04,12,Admin,US,36,Engineering,US,47,6
1080,638,2021-06-25 06:04:33,78,Admin,US,36,Sales,Germany,40,6
483,176,2021-06-25 06:12:25,24,Sales,France,25,Sales,US,29,6
422,308,2021-06-25 07:42:35,23,Sales,Brasil,43,Sales,Germany,39,6
260,1028,2021-06-25 07:55:46,36,Operations,US,48,Admin,US,40,6
260,949,2021-06-25 07:56:54,57,Operations,US,48,Sales,Germany,46,6
389,242,2021-06-25 08:06:07,80,Sales,France,39,Admin,US,27,6
389,830,2021-06-25 08:07:19,17,Sales,France,39,Sales,Germany,51,6
144,834,2021-06-25 08:16:10,79,Sales,US,50,IT,France,29,6
1080,1072,2021-06-25 08:50:51,31,Admin,US,36,Engineering,US,47,6
422,1060,2021-06-25 10:06:11,22,Sales,Brasil,43,Admin,France,48,6
260,949,2021-06-25 18:08:09,14,Operations,US,48,Sales,Germany,46,6
509,306,2021-06-25 18:15:05,22,Admin,US,39,Operations,France,46,6
509,389,2021-06-25 18:17:25,41,Admin,US,39,Sales,France,39,6
509,194,2021-06-25 18:18:49,72,Admin,US,39,Admin,US,28,6
286,1000,2021-06-25 18:22:02,53,Sales,UK,52,Admin,France,33,6
509,1039,2021-06-25 18:32:08,10,Admin,US,39,Admin,UK,27,6
509,595,2021-06-25 18:33:51,19,Admin,US,39,Engineering,US,51,6
509,872,2021-06-25 18:35:05,44,Admin,US,39,Admin,US,31,6
389,509,2021-06-25 19:31:32,11,Sales,France,39,Admin,US,39,6
509,389,2021-06-25 19:49:13,48,Admin,US,39,Sales,France,39,6
509,817,2021-06-25 19:53:45,44,Admin,US,39,Operations,France,57,6
509,277,2021-06-25 19:54:34,83,Admin,US,39,Admin,US,22,6
128,934,2021-06-25 21:17:34,68,Sales,France,47,Sales,France,23,6
144,42,2021-06-25 22:09:16,28,Sales,US,50,Admin,US,33,6
144,873,2021-06-25 23:20:23,54,Sales,US,50,Sales,US,48,6
752,1032,2021-06-25 23:38:50,29,Admin,France,57,Operations,Germany,55,6
586,394,2021-06-26 00:09:11,37,Operations,France,38,Admin,US,56,6
422,1060,2021-06-26 02:17:09,53,Sales,Brasil,43,Admin,France,48,6
1097,884,2021-06-26 03:03:54,47,Operations,US,39,Admin,US,42,6
1097,127,2021-06-26 03:06:55,12,Operations,US,39,Engineering,UK,35,6
128,934,2021-06-26 03:39:02,42,Sales,France,47,Sales,France,23,6
422,394,2021-06-26 03:54:39,68,Sales,Brasil,43,Admin,US,56,6
128,934,2021-06-26 04:38:54,59,Sales,France,47,Sales,France,23,6
509,595,2021-06-26 05:07:16,13,Admin,US,39,Engineering,US,51,6
128,934,2021-06-26 05:19:24,25,Sales,France,47,Sales,France,23,6
128,934,2021-06-26 05:49:06,81,Sales,France,47,Sales,France,23,6
128,934,2021-06-26 06:03:36,10,Sales,France,47,Sales,France,23,6
173,103,2021-06-26 06:54:15,39,Sales,Germany,55,Sales,Brasil,23,6
1097,127,2021-06-26 08:11:20,29,Operations,US,39,Engineering,UK,35,6
1097,884,2021-06-26 08:11:54,40,Operations,US,39,Admin,US,42,6
1097,191,2021-06-26 08:16:10,48,Operations,US,39,Engineering,US,48,6
1097,191,2021-06-26 08:17:16,34,Operations,US,39,Engineering,US,48,6
1097,191,2021-06-26 08:19:40,39,Operations,US,39,Engineering,US,48,6
1097,103,2021-06-26 08:20:28,40,Operations,US,39,Sales,Brasil,23,6
1097,1104,2021-06-26 08:31:49,84,Operations,US,39,Sales,Brasil,48,6
1097,103,2021-06-26 08:31:59,19,Operations,US,39,Sales,Brasil,23,6
1097,437,2021-06-26 08:47:43,72,Operations,US,39,Marketing,US,49,6
422,1060,2021-06-26 08:56:42,63,Sales,Brasil,43,Admin,France,48,6
144,873,2021-06-26 08:57:21,78,Sales,US,50,Sales,US,48,6
128,542,2021-06-26 09:06:18,30,Sales,France,47,Sales,Germany,45,6
128,542,2021-06-26 09:13:19,73,Sales,France,47,Sales,Germany,45,6
586,1107,2021-06-26 09:29:47,67,Operations,France,38,Sales,US,27,6
1097,884,2021-06-26 19:02:26,14,Operations,US,39,Admin,US,42,6
1097,437,2021-06-26 19:02:43,65,Operations,US,39,Marketing,US,49,6
422,815,2021-06-26 19:18:06,80,Sales,Brasil,43,Operations,US,36,6
162,851,2021-06-26 19:38:18,68,Sales,US,41,Sales,Germany,43,6
1097,884,2021-06-26 20:06:12,82,Operations,US,39,Admin,US,42,6
128,934,2021-06-26 23:11:46,25,Sales,France,47,Sales,France,23,6
598,542,2021-06-26 23:21:06,20,Operations,US,38,Sales,Germany,45,6
260,250,2021-06-27 00:48:03,10,Operations,US,48,Engineering,US,51,6
260,509,2021-06-27 00:49:34,47,Operations,US,48,Admin,US,39,6
586,194,2021-06-27 01:42:31,60,Operations,France,38,Admin,US,28,6
128,934,2021-06-27 03:14:57,31,Sales,France,47,Sales,France,23,6
144,1111,2021-06-27 03:29:57,79,Sales,US,50,Operations,France,39,6
128,934,2021-06-27 04:32:12,66,Sales,France,47,Sales,France,23,6
598,400,2021-06-27 04:41:32,49,Operations,US,38,Sales,Germany,45,6
598,252,2021-06-27 04:41:42,69,Operations,US,38,Operations,Germany,56,6
605,462,2021-06-27 04:43:15,46,Admin,France,31,Operations,Germany,53,6
509,260,2021-06-27 04:44:46,66,Admin,US,39,Operations,US,48,6
598,67,2021-06-27 04:45:11,82,Operations,US,38,IT,France,42,6
598,32,2021-06-27 04:45:21,80,Operations,US,38,Sales,UK,54,6
598,19,2021-06-27 04:45:29,72,Operations,US,38,Marketing,US,50,6
598,915,2021-06-27 04:45:44,11,Operations,US,38,Engineering,US,30,6
509,306,2021-06-27 04:46:41,80,Admin,US,39,Operations,France,46,6
509,454,2021-06-27 04:51:54,50,Admin,US,39,Admin,US,47,6
509,454,2021-06-27 04:52:08,70,Admin,US,39,Admin,US,47,6
509,389,2021-06-27 04:52:28,23,Admin,US,39,Sales,France,39,6
605,462,2021-06-27 04:58:25,11,Admin,France,31,Operations,Germany,53,6
605,462,2021-06-27 05:00:53,19,Admin,France,31,Operations,Germany,53,6
605,462,2021-06-27 05:07:02,82,Admin,France,31,Operations,Germany,53,6
605,462,2021-06-27 05:14:24,75,Admin,France,31,Operations,Germany,53,6
509,306,2021-06-27 05:19:08,26,Admin,US,39,Operations,France,46,6
605,462,2021-06-27 05:34:58,30,Admin,France,31,Operations,Germany,53,6
586,513,2021-06-27 05:55:19,35,Operations,France,38,Engineering,France,57,6
598,834,2021-06-27 05:59:05,16,Operations,US,38,IT,France,29,6
598,834,2021-06-27 06:00:40,14,Operations,US,38,IT,France,29,6
598,542,2021-06-27 06:18:27,22,Operations,US,38,Sales,Germany,45,6
598,194,2021-06-27 06:22:42,46,Operations,US,38,Admin,US,28,6
598,878,2021-06-27 06:24:22,56,Operations,US,38,Admin,UK,54,6
260,1104,2021-06-27 06:36:00,60,Operations,US,48,Sales,Brasil,48,6
386,422,2021-06-27 07:12:18,17,Admin,Germany,47,Sales,Brasil,43,6
1005,546,2021-06-27 07:32:05,10,Operations,France,38,IT,France,35,6
605,73,2021-06-27 07:49:20,46,Admin,France,31,Admin,US,56,6
605,1023,2021-06-27 07:51:26,79,Admin,France,31,Sales,France,54,6
1054,687,2021-06-27 07:53:00,37,IT,US,33,Sales,US,36,6
605,1023,2021-06-27 07:56:22,66,Admin,France,31,Sales,France,54,6
260,1104,2021-06-27 07:57:55,60,Operations,US,48,Sales,Brasil,48,6
586,513,2021-06-27 07:59:10,43,Operations,France,38,Engineering,France,57,6
1097,194,2021-06-27 07:59:26,83,Operations,US,39,Admin,US,28,6
605,1023,2021-06-27 07:59:47,58,Admin,France,31,Sales,France,54,6
260,1107,2021-06-27 07:59:53,78,Operations,US,48,Sales,US,27,6
128,934,2021-06-27 08:01:20,62,Sales,France,47,Sales,France,23,6
422,386,2021-06-27 08:52:52,76,Sales,Brasil,43,Admin,Germany,47,6
422,1060,2021-06-27 09:58:06,74,Sales,Brasil,43,Admin,France,48,6
483,42,2021-06-27 14:53:02,22,Sales,France,25,Admin,US,33,6
128,573,2021-06-27 15:47:39,72,Sales,France,47,Sales,UK,57,6
509,306,2021-06-27 16:01:40,45,Admin,US,39,Operations,France,46,6
509,454,2021-06-27 16:03:47,85,Admin,US,39,Admin,US,47,6
509,583,2021-06-27 16:04:57,29,Admin,US,39,IT,Germany,33,6
509,1117,2021-06-27 16:31:52,79,Admin,US,39,Marketing,US,48,6
509,975,2021-06-27 16:34:43,74,Admin,US,39,Marketing,US,59,6
509,1111,2021-06-27 16:37:56,14,Admin,US,39,Operations,France,39,6
509,1103,2021-06-27 16:39:24,49,Admin,US,39,Engineering,Germany,26,6
598,542,2021-06-27 18:30:34,65,Operations,US,38,Sales,Germany,45,6
483,583,2021-06-27 19:06:08,50,Sales,France,25,IT,Germany,33,6
1054,277,2021-06-27 19:21:45,71,IT,US,33,Admin,US,22,6
605,73,2021-06-27 19:34:14,18,Admin,France,31,Admin,US,56,6
317,679,2021-06-27 19:45:43,73,Operations,US,37,Operations,France,30,6
317,1111,2021-06-27 19:56:42,74,Operations,US,37,Operations,France,39,6
337,1042,2021-06-27 20:08:51,23,Sales,US,37,Sales,France,59,6
1021,1104,2021-06-27 20:37:14,76,Sales,US,58,Sales,Brasil,48,6
598,523,2021-06-27 22:15:19,49,Operations,US,38,Admin,UK,32,6
317,333,2021-06-27 22:15:42,16,Operations,US,37,IT,UK,47,6
598,980,2021-06-27 22:29:26,37,Operations,US,38,Admin,US,49,6
598,560,2021-06-27 22:29:40,83,Operations,US,38,Admin,France,30,6
598,32,2021-06-27 22:29:48,35,Operations,US,38,Sales,UK,54,6
598,342,2021-06-27 22:29:58,62,Operations,US,38,Engineering,Brasil,50,6
